zip,state,latitude,longitude,No_requests
53216,WI,43.086711,-87.9749,1
91103,CA,34.166706,-118.159,1
06114,CT,41.7387,-72.67889,2
53562,WI,43.103711,-89.51106,1
63141,MO,38.662302,-90.45363,2
05602,VT,44.265633,-72.59686,2
60423,IL,41.501178,-87.83875,2
45208,OH,39.13786,-84.43426,1
30005,GA,34.080035,-84.21929,1
85044,AZ,33.333591,-111.99246,1
45202,OH,39.10441,-84.50774,1
44485,OH,41.237856,-80.84356,1
20814,MD,38.999759,-77.10185,1
75001,TX,32.96129,-96.83751,1
35243,AL,33.437667,-86.74586,1
95376,CA,37.728417,-121.42399,1
02871,RI,41.603929,-71.26099,2
56342,MN,46.212757,-93.45729,1
02908,RI,41.839296,-71.43802,1
91302,CA,34.133513,-118.66464,1
40214,KY,38.160936,-85.77624,1
31211,GA,32.878304,-83.59963,1
07452,NJ,40.961109,-74.12576,1
89129,NV,36.231139,-115.28461,1
96734,HI,21.3949,-157.74529,1
11361,NY,40.763177,-73.77392,1
55120,MN,44.873398,-93.14538,1
64050,MO,39.09888,-94.41447,1
60173,IL,42.051927,-88.04814,1
92506,CA,33.943615,-117.37239,1
46268,IN,39.897548,-86.22546,1
07462,NJ,41.193708,-74.5089,1
94104,CA,37.791728,-122.4019,2
14608,NY,43.155568,-77.62401,1
01095,MA,42.12531,-72.44057,1
64030,MO,38.883548,-94.52503,1
02838,RI,41.968698,-71.47503,1
32606,FL,29.681426,-82.41502,1
30269,GA,33.398992,-84.57062,1
58369,ND,48.937584,-99.8055,1
42718,KY,37.372314,-85.3549,1
20191,VA,38.934709,-77.3469,1
87571,NM,36.414942,-105.5808,1
91740,CA,34.119245,-117.8548,3
63138,MO,38.787849,-90.21041,1
55426,MN,44.952064,-93.37795,3
85203,AZ,33.437493,-111.806,1
00693,PR,18.440667,-66.3921,1
02332,MA,42.031371,-70.70105,2
45504,OH,39.941827,-83.83702,1
85281,AZ,33.426885,-111.92733,1
62025,IL,38.819297,-89.9551,2
02150,MA,42.396382,-71.03352,1
91773,CA,34.103341,-117.81814,1
46140,IN,39.799143,-85.78446,1
75041,TX,32.881525,-96.64601,1
02725,MA,41.721652,-71.17482,1
27609,NC,35.844753,-78.63263,1
60193,IL,42.01299,-88.09675,1
95032,CA,37.241193,-121.9534,1
85018,AZ,33.498076,-111.98603,1
98177,WA,47.740886,-122.36978,1
80003,CO,39.825357,-105.06439,1
97424,OR,43.77182,-123.05667,1
77030,TX,29.704584,-95.40466,1
30673,GA,33.728754,-82.72612,1
90250,CA,33.914614,-118.35092,1
90045,CA,33.960041,-118.3949,1
20120,VA,38.851221,-77.44998,2
38018,TN,35.157681,-89.78249,2
84095,UT,40.561598,-111.96088,1
07461,NJ,41.229754,-74.60203,1
45056,OH,39.498751,-84.7407,1
01905,MA,42.464879,-70.97411,1
78130,TX,29.699844,-98.10754,1
10471,NY,40.900819,-73.90347,1
13224,NY,43.041866,-76.1032,1
60451,IL,41.509231,-87.96475,1
71301,LA,31.294532,-92.46015,1
12553,NY,41.46359,-74.05975,1
20003,DC,38.881762,-76.99447,2
30102,GA,34.097998,-84.6183,2
59801,MT,46.855423,-114.01229,2
30068,GA,33.965601,-84.4433,1
49504,MI,42.977925,-85.69733,2
11230,NY,40.622994,-73.96427,1
60091,IL,42.077178,-87.72373,1
21212,MD,39.363456,-76.61142,1
07652,NJ,40.947107,-74.07047,1
01801,MA,42.484545,-71.15206,1
19030,PA,40.175504,-74.84611,1
53589,WI,42.926473,-89.22432,1
60714,IL,42.032379,-87.81563,1
80012,CO,39.698387,-104.83956,1
95821,CA,38.623304,-121.38181,1
28412,NC,34.152021,-77.91346,1
19026,PA,39.949962,-75.30184,1
60048,IL,42.290922,-87.95169,1
95762,CA,38.684324,-121.06879,1
63110,MO,38.622601,-90.26182,1
55449,MN,45.168287,-93.20001,3
43223,OH,39.935263,-83.04558,1
30305,GA,33.830054,-84.38472,1
10001,NY,40.750742,-73.99653,1
32312,FL,30.554434,-84.25979,1
89103,NV,36.113211,-115.21849,1
20171,VA,38.931479,-77.40085,1
27909,NC,36.293192,-76.23692,1
02766,MA,41.969185,-71.1854,1
50014,IA,42.033235,-93.66741,1
21742,MD,39.658897,-77.68297,1
17821,PA,40.985594,-76.63449,1
80907,CO,38.873692,-104.81869,1
96797,HI,21.403487,-158.01389,1
91768,CA,34.06521,-117.77932,1
76501,TX,31.093215,-97.31086,1
98257,WA,48.393063,-122.50476,1
33167,FL,25.885739,-80.23264,1
18901,PA,40.317473,-75.12854,1
55311,MN,45.102133,-93.48757,2
45840,OH,41.037325,-83.64576,1
27408,NC,36.101385,-79.81425,1
67204,KS,37.754443,-97.35763,1
93924,CA,36.447533,-121.68611,1
98072,WA,47.758786,-122.10205,1
26301,WV,39.281289,-80.34348,1
76034,TX,32.885062,-97.14923,1
33701,FL,27.770955,-82.63931,1
77706,TX,30.092679,-94.16377,2
98036,WA,47.808816,-122.28394,1
74075,OK,36.149394,-97.05784,1
54650,WI,43.899664,-91.22963,1
11753,NY,40.786544,-73.53675,1
02114,MA,42.361792,-71.06774,1
49841,MI,46.299186,-87.43312,1
07307,NJ,40.748001,-74.04943,1
19808,DE,39.734279,-75.6631,1
55369,MN,45.120764,-93.43183,1
12970,NY,44.454639,-74.28753,1
02109,MA,42.361477,-71.05417,1
22041,VA,38.849136,-77.14081,1
12833,NY,43.128878,-73.8555,2
02461,MA,42.31883,-71.20822,1
63117,MO,38.628402,-90.32636,1
21046,MD,39.175004,-76.85319,2
11209,NY,40.62327,-74.0295,2
78722,TX,30.289307,-97.71659,3
30602,GA,33.948432,-83.3749,1
54880,WI,46.684273,-92.09474,1
04015,ME,43.952597,-70.51377,1
07028,NJ,40.80495,-74.2047,1
08840,NJ,40.543354,-74.3587,1
22310,VA,38.782013,-77.12125,1
01775,MA,42.423882,-71.51086,1
01760,MA,42.290763,-71.35368,1
01944,MA,42.580033,-70.76462,1
78628,TX,30.674349,-97.72338,1
98262,WA,48.699642,-122.66658,1
48473,MI,42.950128,-83.82612,2
73013,OK,35.623805,-97.47909,1
96744,HI,21.501854,-157.87926,2
77054,TX,29.683865,-95.39772,1
03755,NH,43.719756,-72.2507,2
03255,NH,43.32582,-72.02654,1
48363,MI,42.765582,-83.17281,1
41030,KY,38.788439,-84.602,1
33020,FL,26.016984,-80.14925,1
23455,VA,36.889797,-76.1426,1
84119,UT,40.696596,-111.95239,1
66013,KS,38.733271,-94.6957,1
29615,SC,34.866801,-82.31739,1
21221,MD,39.307737,-76.45171,1
14068,NY,43.02534,-78.76241,1
47714,IN,37.959092,-87.52468,1
03766,NH,43.642945,-72.24403,1
21773,MD,39.528123,-77.557,1
92843,CA,33.763033,-117.9355,1
19342,PA,39.897677,-75.50109,1
93555,CA,35.599177,-117.68065,1
55442,MN,45.046701,-93.42892,1
14167,NY,42.750175,-78.32283,1
78744,TX,30.188377,-97.74038,1
05667,VT,44.295577,-72.42365,2
29642,SC,34.789884,-82.56459,1
77098,TX,29.735529,-95.41405,1
80231,CO,39.681687,-104.88338,1
16365,PA,41.853225,-79.15521,1
89123,NV,36.026532,-115.14848,1
56137,MN,43.826163,-95.34591,1
80916,CO,38.808934,-104.73823,1
01940,MA,42.527895,-71.02834,1
37206,TN,36.180806,-86.74176,2
70119,LA,29.974504,-90.08747,1
33028,FL,26.018418,-80.34798,1
18052,PA,40.651751,-75.49224,1
78223,TX,29.352352,-98.43215,1
78209,TX,29.48618,-98.4568,1
78240,TX,29.518413,-98.60869,1
78253,TX,29.461353,-98.75976,1
44260,OH,41.043123,-81.36518,1
83301,ID,42.530288,-114.47509,1
79411,TX,33.570435,-101.86184,1
78204,TX,29.403583,-98.5063,1
02464,MA,42.311997,-71.22046,1
13903,NY,42.077258,-75.90226,1
33135,FL,25.766577,-80.23576,1
19462,PA,40.115959,-75.29257,1
89117,NV,36.140974,-115.28205,1
76120,TX,32.762631,-97.17527,1
89511,NV,39.403178,-119.7606,1
28043,NC,35.317602,-81.86722,1
91306,CA,34.209407,-118.57735,1
61265,IL,41.490333,-90.50006,1
30066,GA,34.027533,-84.51475,1
64114,MO,38.966056,-94.59641,1
06033,CT,41.707932,-72.57085,1
77008,TX,29.798777,-95.40951,1
10920,NY,41.149245,-73.94287,1
70748,LA,30.826285,-91.22812,1
43026,OH,40.021665,-83.14762,1
02152,MA,42.373047,-70.97803,1
60628,IL,41.695434,-87.62255,1
58102,ND,46.900348,-96.80016,1
48230,MI,42.386087,-82.92426,1
15146,PA,40.431034,-79.76526,1
94561,CA,37.992124,-121.71328,1
65712,MO,37.101742,-93.80738,1
14760,NY,42.076574,-78.42744,1
33607,FL,27.963798,-82.49537,1
77075,TX,29.620881,-95.26018,1
35115,AL,33.114972,-86.8738,1
35401,AL,33.193818,-87.56843,1
01867,MA,42.52585,-71.10993,1
19713,DE,39.669211,-75.71796,1
78231,TX,29.574677,-98.53946,1
70802,LA,30.44629,-91.17305,1
70460,LA,30.298048,-89.81176,1
80221,CO,39.816536,-105.01123,1
54701,WI,44.780427,-91.48065,1
32303,FL,30.486061,-84.31528,1
26542,WV,39.561031,-79.79533,1
42503,KY,37.112274,-84.588,1
01776,MA,42.38532,-71.42989,1
50010,IA,42.02933,-93.60966,1
32501,FL,30.420997,-87.22305,1
87114,NM,35.196446,-106.67336,1
30075,GA,34.049789,-84.38539,1
43231,OH,40.076042,-82.94064,1
28401,NC,34.235219,-77.94134,2
01036,MA,42.064703,-72.41735,1
80537,CO,40.383636,-105.10349,1
60540,IL,41.764779,-88.14579,1
79606,TX,32.360362,-99.79886,1
32301,FL,30.431283,-84.26903,1
80634,CO,40.407853,-104.75498,1
37209,TN,36.151324,-86.8559,1
48906,MI,42.764167,-84.56153,1
43213,OH,39.966814,-82.87413,1
11210,NY,40.627946,-73.94552,1
32618,FL,29.517277,-82.54518,1
45123,OH,39.343559,-83.39748,1
78734,TX,30.378675,-97.95028,1
76006,TX,32.778047,-97.08088,1
14706,NY,42.10143,-78.51587,1
